from_issue_key,to_issue_key,link_type,raw_link_type,direction
OFBIZ-11161,OFBIZ-8321,relates to,Reference,outward
OFBIZ-11161,OFBIZ-11173,breaks,Regression,outward
OFBIZ-11155,OFBIZ-9867,duplicates,Duplicate,outward
OFBIZ-11199,OFBIZ-11152,is cloned by,Cloners,inward
OFBIZ-11148,OFBIZ-11149,is broken by,Regression,inward
OFBIZ-11148,OFBIZ-11149,breaks,Regression,outward
OFBIZ-10678,OFBIZ-11146,is related to,Reference,inward
OFBIZ-11138,OFBIZ-11139,is depended upon by,dependent,inward
OFBIZ-11138,OFBIZ-11139,depends upon,dependent,outward
OFBIZ-7257,OFBIZ-11123,is related to,Reference,inward
OFBIZ-11118,OFBIZ-11122,is cloned by,Cloners,inward
OFBIZ-11118,OFBIZ-11122,is a clone of,Cloners,outward
OFBIZ-10370,OFBIZ-11105,is caused by,Problem/Incident,inward
OFBIZ-11094,OFBIZ-11097,is depended upon by,dependent,inward
OFBIZ-11094,OFBIZ-11097,depends upon,dependent,outward
OFBIZ-11092,OFBIZ-11091,depends upon,dependent,outward
OFBIZ-11092,OFBIZ-11091,is depended upon by,dependent,inward
OFBIZ-11089,OFBIZ-11088,depends upon,dependent,outward
OFBIZ-11089,OFBIZ-11088,is depended upon by,dependent,inward
OFBIZ-11087,OFBIZ-11086,depends upon,dependent,outward
OFBIZ-11087,OFBIZ-11086,is depended upon by,dependent,inward
OFBIZ-11085,OFBIZ-11034,depends upon,dependent,outward
OFBIZ-11084,OFBIZ-11083,depends upon,dependent,outward
OFBIZ-11031,OFBIZ-11083,is depended upon by,dependent,inward
OFBIZ-11082,OFBIZ-11083,is depended upon by,dependent,inward
OFBIZ-11084,OFBIZ-11083,is depended upon by,dependent,inward
OFBIZ-11082,OFBIZ-11030,depends upon,dependent,outward
OFBIZ-11082,OFBIZ-11083,depends upon,dependent,outward
OFBIZ-10990,OFBIZ-11082,is depended upon by,dependent,inward
OFBIZ-11077,OFBIZ-11073,depends upon,dependent,outward
OFBIZ-11076,OFBIZ-11055,depends upon,dependent,outward
OFBIZ-11075,OFBIZ-10986,depends upon,dependent,outward
OFBIZ-11074,OFBIZ-10991,depends upon,dependent,outward
OFBIZ-11077,OFBIZ-11073,is depended upon by,dependent,inward
OFBIZ-11072,OFBIZ-10944,depends upon,dependent,outward
OFBIZ-11066,OFBIZ-11054,depends upon,dependent,outward
OFBIZ-11438,OFBIZ-11066,is depended upon by,dependent,inward
OFBIZ-11459,OFBIZ-11066,is depended upon by,dependent,inward
OFBIZ-11065,OFBIZ-10989,depends upon,dependent,outward
OFBIZ-11438,OFBIZ-11065,is depended upon by,dependent,inward
OFBIZ-11459,OFBIZ-11065,is depended upon by,dependent,inward
OFBIZ-11060,OFBIZ-10823,is a clone of,Cloners,outward
OFBIZ-11056,OFBIZ-10848,fixes,Completes,outward
OFBIZ-5048,OFBIZ-11056,is caused by,Problem/Incident,inward
OFBIZ-11051,OFBIZ-11055,is depended upon by,dependent,inward
OFBIZ-11076,OFBIZ-11055,is depended upon by,dependent,inward
OFBIZ-11051,OFBIZ-11054,is depended upon by,dependent,inward
OFBIZ-11438,OFBIZ-11054,is depended upon by,dependent,inward
OFBIZ-11031,OFBIZ-11054,is depended upon by,dependent,inward
OFBIZ-11066,OFBIZ-11054,is depended upon by,dependent,inward
OFBIZ-11459,OFBIZ-11054,is depended upon by,dependent,inward
OFBIZ-11053,OFBIZ-11051,depends upon,dependent,outward
OFBIZ-11051,OFBIZ-10944,depends upon,dependent,outward
OFBIZ-11051,OFBIZ-10997,depends upon,dependent,outward
OFBIZ-11051,OFBIZ-11054,depends upon,dependent,outward
OFBIZ-11051,OFBIZ-11055,depends upon,dependent,outward
OFBIZ-11053,OFBIZ-11051,is depended upon by,dependent,inward
OFBIZ-11050,OFBIZ-5044,relates to,Reference,outward
OFBIZ-9138,OFBIZ-11049,is broken by,Regression,inward
OFBIZ-11085,OFBIZ-11034,is depended upon by,dependent,inward
OFBIZ-11031,OFBIZ-10944,depends upon,dependent,outward
OFBIZ-11031,OFBIZ-10986,depends upon,dependent,outward
OFBIZ-11031,OFBIZ-10991,depends upon,dependent,outward
OFBIZ-11031,OFBIZ-11054,depends upon,dependent,outward
OFBIZ-11031,OFBIZ-11083,depends upon,dependent,outward
OFBIZ-11521,OFBIZ-11031,is depended upon by,dependent,inward
OFBIZ-11571,OFBIZ-11031,is depended upon by,dependent,inward
OFBIZ-11030,OFBIZ-10948,relates to,Reference,outward
OFBIZ-11030,OFBIZ-11414,relates to,Reference,outward
OFBIZ-11082,OFBIZ-11030,is depended upon by,dependent,inward
OFBIZ-11028,OFBIZ-10969,blocks,Blocker,outward
OFBIZ-10969,OFBIZ-11028,is depended upon by,dependent,inward
OFBIZ-11024,OFBIZ-11025,is part of,Incorporates,inward
OFBIZ-11024,OFBIZ-11025,incorporates,Incorporates,outward
OFBIZ-11022,OFBIZ-11018,blocks,Blocker,outward
OFBIZ-11022,OFBIZ-11018,is blocked by,Blocker,inward
OFBIZ-6976,OFBIZ-11017,is superceded by,Supercedes,inward
OFBIZ-11012,OFBIZ-10990,depends upon,dependent,outward
OFBIZ-9997,OFBIZ-11009,is broken by,Regression,inward
OFBIZ-11007,OFBIZ-10438,relates to,Reference,outward
OFBIZ-4274,OFBIZ-11007,is related to,Reference,inward
OFBIZ-11007,OFBIZ-11326,breaks,Regression,outward
OFBIZ-9905,OFBIZ-11005,is broken by,Regression,inward
OFBIZ-10998,OFBIZ-10955,depends upon,dependent,outward
OFBIZ-10990,OFBIZ-10998,is depended upon by,dependent,inward
OFBIZ-11051,OFBIZ-10997,is depended upon by,dependent,inward
OFBIZ-10990,OFBIZ-10991,is depended upon by,dependent,inward
OFBIZ-11031,OFBIZ-10991,is depended upon by,dependent,inward
OFBIZ-11074,OFBIZ-10991,is depended upon by,dependent,inward
OFBIZ-11571,OFBIZ-10991,is depended upon by,dependent,inward
OFBIZ-10990,OFBIZ-10954,depends upon,dependent,outward
OFBIZ-10990,OFBIZ-10987,depends upon,dependent,outward
OFBIZ-10990,OFBIZ-10988,depends upon,dependent,outward
OFBIZ-10990,OFBIZ-10944,depends upon,dependent,outward
OFBIZ-10990,OFBIZ-10986,depends upon,dependent,outward
OFBIZ-10990,OFBIZ-10991,depends upon,dependent,outward
OFBIZ-10990,OFBIZ-10998,depends upon,dependent,outward
OFBIZ-10990,OFBIZ-11082,depends upon,dependent,outward
OFBIZ-11012,OFBIZ-10990,is depended upon by,dependent,inward
OFBIZ-11438,OFBIZ-10989,is depended upon by,dependent,inward
OFBIZ-11065,OFBIZ-10989,is depended upon by,dependent,inward
OFBIZ-11459,OFBIZ-10989,is depended upon by,dependent,inward
OFBIZ-10990,OFBIZ-10988,is depended upon by,dependent,inward
OFBIZ-11334,OFBIZ-10987,is depended upon by,dependent,inward
OFBIZ-10990,OFBIZ-10987,is depended upon by,dependent,inward
OFBIZ-10990,OFBIZ-10986,is depended upon by,dependent,inward
OFBIZ-11031,OFBIZ-10986,is depended upon by,dependent,inward
OFBIZ-11075,OFBIZ-10986,is depended upon by,dependent,inward
OFBIZ-11028,OFBIZ-10969,is blocked by,Blocker,inward
OFBIZ-10969,OFBIZ-11028,depends upon,dependent,outward
OFBIZ-10748,OFBIZ-10967,is duplicated by,Duplicate,inward
OFBIZ-7291,OFBIZ-10967,is broken by,Regression,inward
OFBIZ-10758,OFBIZ-10961,is broken by,Regression,inward
OFBIZ-10956,OFBIZ-10954,depends upon,dependent,outward
OFBIZ-10955,OFBIZ-11414,relates to,Reference,outward
OFBIZ-10998,OFBIZ-10955,is depended upon by,dependent,inward
OFBIZ-10956,OFBIZ-10954,is depended upon by,dependent,inward
OFBIZ-10990,OFBIZ-10954,is depended upon by,dependent,inward
OFBIZ-10948,OFBIZ-11414,relates to,Reference,outward
OFBIZ-11030,OFBIZ-10948,is related to,Reference,inward
OFBIZ-11438,OFBIZ-10947,is depended upon by,dependent,inward
OFBIZ-11459,OFBIZ-10947,is depended upon by,dependent,inward
OFBIZ-10946,OFBIZ-10944,depends upon,dependent,outward
OFBIZ-11051,OFBIZ-10944,is depended upon by,dependent,inward
OFBIZ-10946,OFBIZ-10944,is depended upon by,dependent,inward
OFBIZ-10990,OFBIZ-10944,is depended upon by,dependent,inward
OFBIZ-11031,OFBIZ-10944,is depended upon by,dependent,inward
OFBIZ-11072,OFBIZ-10944,is depended upon by,dependent,inward
OFBIZ-10938,OFBIZ-10091,contains,Container,outward
OFBIZ-10485,OFBIZ-10933,is caused by,Problem/Incident,inward
OFBIZ-10931,OFBIZ-6704,relates to,Reference,outward
OFBIZ-10931,OFBIZ-10905,relates to,Reference,outward
OFBIZ-7963,OFBIZ-10917,is related to,Reference,inward
INFRA-18188,OFBIZ-10917,is related to,Reference,inward
OFBIZ-10917,OFBIZ-7963,depends upon,dependent,outward
OFBIZ-9972,OFBIZ-10915,is broken by,Regression,inward
OFBIZ-11652,OFBIZ-10905,is related to,Reference,inward
OFBIZ-6704,OFBIZ-10905,is related to,Reference,inward
OFBIZ-10931,OFBIZ-10905,is related to,Reference,inward
OFBIZ-10903,OFBIZ-10322,incorporates,Incorporates,outward
OFBIZ-10902,OFBIZ-11649,relates to,Reference,outward
OFBIZ-11710,OFBIZ-10902,is depended upon by,dependent,inward
OFBIZ-10901,OFBIZ-10899,relates to,Reference,outward
OFBIZ-10901,OFBIZ-10899,is related to,Reference,inward
OFBIZ-10438,OFBIZ-10895,is broken by,Regression,inward
OFBIZ-10894,OFBIZ-9867,duplicates,Duplicate,outward
OFBIZ-10889,OFBIZ-10887,duplicates,Duplicate,outward
OFBIZ-10889,OFBIZ-10887,is duplicated by,Duplicate,inward
OFBIZ-10837,OFBIZ-10876,is broken by,Regression,inward
OFBIZ-10872,OFBIZ-10871,depends upon,dependent,outward
OFBIZ-10872,OFBIZ-10871,is depended upon by,dependent,inward
OFBIZ-10837,OFBIZ-10870,is broken by,Regression,inward
OFBIZ-11056,OFBIZ-10848,is fixed by,Completes,inward
OFBIZ-5048,OFBIZ-10848,is broken by,Regression,inward
OFBIZ-10839,OFBIZ-10673,duplicates,Duplicate,outward
OFBIZ-9176,OFBIZ-10838,is related to,Reference,inward
OFBIZ-10837,OFBIZ-10870,breaks,Regression,outward
OFBIZ-10837,OFBIZ-10876,breaks,Regression,outward
OFBIZ-10837,OFBIZ-11261,breaks,Regression,outward
OFBIZ-11677,OFBIZ-10835,is superceded by,Supercedes,inward
OFBIZ-9254,OFBIZ-10834,is caused by,Problem/Incident,inward
OFBIZ-5048,OFBIZ-10833,is broken by,Regression,inward
OFBIZ-10712,OFBIZ-10832,is related to,Reference,inward
OFBIZ-11060,OFBIZ-10823,is cloned by,Cloners,inward
OFBIZ-10823,OFBIZ-8252,supercedes,Supercedes,outward
OFBIZ-10820,OFBIZ-10822,is required by,Required,inward
OFBIZ-10820,OFBIZ-10822,requires,Required,outward
OFBIZ-10818,OFBIZ-10390,relates to,Reference,outward
OFBIZ-9833,OFBIZ-10814,is required by,Required,inward
OFBIZ-10578,OFBIZ-10804,Blocked,Blocked,inward
OFBIZ-10803,OFBIZ-10738,duplicates,Duplicate,outward
OFBIZ-10573,OFBIZ-10802,Dependent,Dependent,inward
OFBIZ-10370,OFBIZ-10794,is caused by,Problem/Incident,inward
OFBIZ-10621,OFBIZ-10790,is related to,Reference,inward
OFBIZ-10788,OFBIZ-7348,relates to,Reference,outward
OFBIZ-10788,OFBIZ-9366,relates to,Reference,outward
OFBIZ-10673,OFBIZ-10783,is duplicated by,Duplicate,inward
OFBIZ-9776,OFBIZ-10783,is broken by,Regression,inward
OFBIZ-9392,OFBIZ-10765,is broken by,Regression,inward
OFBIZ-8722,OFBIZ-10760,is caused by,Problem/Incident,inward
OFBIZ-9111,OFBIZ-10760,is caused by,Problem/Incident,inward
OFBIZ-10146,OFBIZ-10760,is caused by,Problem/Incident,inward
OFBIZ-10758,OFBIZ-10961,breaks,Regression,outward
OFBIZ-12399,OFBIZ-10757,is related to,Reference,inward
OFBIZ-10750,OFBIZ-10211,is a parent of,Child-Issue,outward
OFBIZ-10750,OFBIZ-5608,is a parent of,Child-Issue,outward
OFBIZ-10750,OFBIZ-10620,is a parent of,Child-Issue,outward
OFBIZ-10750,OFBIZ-10152,is a parent of,Child-Issue,outward
OFBIZ-10750,OFBIZ-10719,is a parent of,Child-Issue,outward
OFBIZ-10750,OFBIZ-6734,is a parent of,Child-Issue,outward
OFBIZ-10750,OFBIZ-7532,is a parent of,Child-Issue,outward
OFBIZ-10748,OFBIZ-10967,duplicates,Duplicate,outward
OFBIZ-11327,OFBIZ-10746,is duplicated by,Duplicate,inward
OFBIZ-10625,OFBIZ-10744,is related to,Reference,inward
OFBIZ-9774,OFBIZ-10741,is broken by,Regression,inward
OFBIZ-10803,OFBIZ-10738,is duplicated by,Duplicate,inward
OFBIZ-10733,OFBIZ-5441,duplicates,Duplicate,outward
OFBIZ-9356,OFBIZ-10721,is related to,Reference,inward
OFBIZ-10750,OFBIZ-10719,is a child of,Child-Issue,inward
OFBIZ-10715,OFBIZ-9985,relates to,Reference,outward
OFBIZ-10712,OFBIZ-10688,relates to,Reference,outward
OFBIZ-10712,OFBIZ-10832,relates to,Reference,outward
OFBIZ-10708,OFBIZ-10688,relates to,Reference,outward
OFBIZ-10700,OFBIZ-10693,requires,Required,outward
OFBIZ-10694,OFBIZ-10693,relates to,Reference,outward
OFBIZ-9972,OFBIZ-10694,is broken by,Regression,inward
OFBIZ-10694,OFBIZ-10693,is related to,Reference,inward
OFBIZ-9972,OFBIZ-10693,is broken by,Regression,inward
OFBIZ-10700,OFBIZ-10693,is required by,Required,inward
OFBIZ-10691,OFBIZ-10604,Blocked,Blocked,outward
OFBIZ-10689,OFBIZ-10211,relates to,Reference,outward
OFBIZ-10708,OFBIZ-10688,is related to,Reference,inward
OFBIZ-10712,OFBIZ-10688,is related to,Reference,inward
OFBIZ-9907,OFBIZ-10688,is broken by,Regression,inward
OFBIZ-10686,OFBIZ-6896,supercedes,Supercedes,outward
OFBIZ-10685,OFBIZ-9484,depends upon,dependent,outward
OFBIZ-10113,OFBIZ-10682,is related to,Reference,inward
OFBIZ-10580,OFBIZ-10682,is related to,Reference,inward
OFBIZ-10681,OFBIZ-9913,relates to,Reference,outward
OFBIZ-10680,OFBIZ-9913,relates to,Reference,outward
OFBIZ-10678,OFBIZ-9269,is a clone of,Cloners,outward
OFBIZ-10678,OFBIZ-11146,relates to,Reference,outward
OFBIZ-10677,OFBIZ-10658,breaks,Regression,outward
OFBIZ-10673,OFBIZ-10783,duplicates,Duplicate,outward
OFBIZ-10839,OFBIZ-10673,is duplicated by,Duplicate,inward
OFBIZ-9776,OFBIZ-10673,is broken by,Regression,inward
OFBIZ-10670,OFBIZ-10665,duplicates,Duplicate,outward
OFBIZ-11735,OFBIZ-10669,is fixed by,Completes,inward
OFBIZ-10670,OFBIZ-10665,is duplicated by,Duplicate,inward
OFBIZ-9760,OFBIZ-10663,is broken by,Regression,inward
OFBIZ-10677,OFBIZ-10658,is broken by,Regression,inward
OFBIZ-10652,OFBIZ-10657,is related to,Reference,inward
OFBIZ-10652,OFBIZ-10657,relates to,Reference,outward
OFBIZ-5893,OFBIZ-10648,is broken by,Regression,inward
OFBIZ-10285,OFBIZ-10647,is a child of,Child-Issue,inward
OFBIZ-10640,OFBIZ-10567,duplicates,Duplicate,outward
OFBIZ-11333,OFBIZ-10639,is cloned by,Cloners,inward
OFBIZ-10636,OFBIZ-11180,Dependent,Dependent,outward
OFBIZ-10636,OFBIZ-11182,Dependent,Dependent,outward
OFBIZ-10636,OFBIZ-11183,Dependent,Dependent,outward
OFBIZ-10635,OFBIZ-4959,relates to,Reference,outward
OFBIZ-10634,OFBIZ-10589,relates to,Reference,outward
OFBIZ-10633,OFBIZ-10589,relates to,Reference,outward
OFBIZ-9743,OFBIZ-10625,Dependency,Dependency,inward
OFBIZ-10625,OFBIZ-10744,relates to,Reference,outward
OFBIZ-10621,OFBIZ-10790,relates to,Reference,outward
OFBIZ-10750,OFBIZ-10620,is a child of,Child-Issue,inward
OFBIZ-10214,OFBIZ-10619,is related to,Reference,inward
OFBIZ-10618,OFBIZ-10214,relates to,Reference,outward
OFBIZ-9358,OFBIZ-10618,is related to,Reference,inward
OFBIZ-10616,OFBIZ-10536,duplicates,Duplicate,outward
OFBIZ-10691,OFBIZ-10604,Blocked,Blocked,inward
OFBIZ-10598,OFBIZ-10205,relates to,Reference,outward
OFBIZ-10593,OFBIZ-10579,blocks,Blocker,outward
OFBIZ-9507,OFBIZ-10592,is related to,Reference,inward
OFBIZ-5710,OFBIZ-10592,is related to,Reference,inward
OFBIZ-10590,OFBIZ-10591,is broken by,Regression,inward
OFBIZ-10590,OFBIZ-12285,duplicates,Duplicate,outward
OFBIZ-10590,OFBIZ-10591,breaks,Regression,outward
OFBIZ-10633,OFBIZ-10589,is related to,Reference,inward
OFBIZ-10634,OFBIZ-10589,is related to,Reference,inward
OFBIZ-10586,OFBIZ-10574,relates to,Reference,outward
OFBIZ-10583,OFBIZ-9900,duplicates,Duplicate,outward
OFBIZ-10583,OFBIZ-9900,supercedes,Supercedes,outward
OFBIZ-10580,OFBIZ-10682,relates to,Reference,outward
OFBIZ-10593,OFBIZ-10579,is blocked by,Blocker,inward
OFBIZ-10578,OFBIZ-10804,Blocked,Blocked,outward
OFBIZ-10586,OFBIZ-10574,is related to,Reference,inward
OFBIZ-10573,OFBIZ-10802,Dependent,Dependent,outward
OFBIZ-9557,OFBIZ-10573,is related to,Reference,inward
OFBIZ-10640,OFBIZ-10567,is duplicated by,Duplicate,inward
OFBIZ-9138,OFBIZ-10567,is broken by,Regression,inward
OFBIZ-10285,OFBIZ-10563,is a child of,Child-Issue,inward
OFBIZ-10307,OFBIZ-10562,is a child of,Child-Issue,inward
OFBIZ-10536,OFBIZ-10560,is part of,Incorporates,inward
OFBIZ-7415,OFBIZ-10552,is related to,Reference,inward
OFBIZ-10514,OFBIZ-10540,is broken by,Regression,inward
OFBIZ-10539,OFBIZ-11714,causes,Problem/Incident,outward
OFBIZ-10616,OFBIZ-10536,is duplicated by,Duplicate,inward
OFBIZ-11404,OFBIZ-10536,is duplicated by,Duplicate,inward
OFBIZ-10536,OFBIZ-10560,incorporates,Incorporates,outward
OFBIZ-10535,OFBIZ-10438,relates to,Reference,outward
OFBIZ-10534,OFBIZ-10518,relates to,Reference,outward
OFBIZ-9164,OFBIZ-10531,is broken by,Regression,inward
OFBIZ-8399,OFBIZ-10524,is broken by,Regression,inward
OFBIZ-10518,OFBIZ-11339,relates to,Reference,outward
OFBIZ-10518,OFBIZ-11338,relates to,Reference,outward
OFBIZ-10534,OFBIZ-10518,is related to,Reference,inward
OFBIZ-1525,OFBIZ-10517,is part of,Incorporates,inward
OFBIZ-10514,OFBIZ-10540,breaks,Regression,outward
OFBIZ-9846,OFBIZ-10511,is broken by,Regression,inward
OFBIZ-1525,OFBIZ-10509,is part of,Incorporates,inward
OFBIZ-9398,OFBIZ-10506,is duplicated by,Duplicate,inward
OFBIZ-10492,OFBIZ-10491,relates to,Reference,outward
OFBIZ-10492,OFBIZ-10491,is related to,Reference,inward
OFBIZ-10485,OFBIZ-10933,causes,Problem/Incident,outward
OFBIZ-1525,OFBIZ-10484,is part of,Incorporates,inward
OFBIZ-10476,OFBIZ-11292,supercedes,Supercedes,outward
OFBIZ-10467,OFBIZ-10473,is caused by,Problem/Incident,inward
OFBIZ-10472,OFBIZ-10460,relates to,Reference,outward
OFBIZ-10471,OFBIZ-10460,relates to,Reference,outward
OFBIZ-10467,OFBIZ-10473,causes,Problem/Incident,outward
OFBIZ-5312,OFBIZ-10463,is broken by,Regression,inward
OFBIZ-10414,OFBIZ-10462,is depended upon by,dependent,inward
OFBIZ-10471,OFBIZ-10460,is related to,Reference,inward
OFBIZ-10472,OFBIZ-10460,is related to,Reference,inward
OFBIZ-9264,OFBIZ-10460,is broken by,Regression,inward
OFBIZ-10119,OFBIZ-10459,is broken by,Regression,inward
OFBIZ-10456,OFBIZ-7598,duplicates,Duplicate,outward
OFBIZ-8505,OFBIZ-10456,is duplicated by,Duplicate,inward
OFBIZ-10439,OFBIZ-10456,is duplicated by,Duplicate,inward
OFBIZ-12162,OFBIZ-10444,is related to,Reference,inward
OFBIZ-10439,OFBIZ-10456,duplicates,Duplicate,outward
OFBIZ-10535,OFBIZ-10438,is related to,Reference,inward
OFBIZ-4274,OFBIZ-10438,is related to,Reference,inward
OFBIZ-11007,OFBIZ-10438,is related to,Reference,inward
OFBIZ-10438,OFBIZ-11259,breaks,Regression,outward
OFBIZ-10438,OFBIZ-10895,breaks,Regression,outward
OFBIZ-9846,OFBIZ-10437,is broken by,Regression,inward
OFBIZ-12032,OFBIZ-10434,is duplicated by,Duplicate,inward
OFBIZ-10432,OFBIZ-10367,relates to,Reference,outward
OFBIZ-11306,OFBIZ-10427,is duplicated by,Duplicate,inward
OFBIZ-10418,OFBIZ-5157,relates to,Reference,outward
OFBIZ-6766,OFBIZ-10417,is part of,Incorporates,inward
OFBIZ-10416,OFBIZ-9487,duplicates,Duplicate,outward
OFBIZ-10414,OFBIZ-10462,depends upon,dependent,outward
OFBIZ-7597,OFBIZ-10409,is related to,Reference,inward
OFBIZ-12401,OFBIZ-10407,is related to,Reference,inward
OFBIZ-6164,OFBIZ-10407,is related to,Reference,inward
OFBIZ-6854,OFBIZ-10405,is broken by,Regression,inward
OFBIZ-10214,OFBIZ-10404,is a child of,Child-Issue,inward
OFBIZ-10401,OFBIZ-10393,relates to,Reference,outward
OFBIZ-10398,OFBIZ-10396,relates to,Reference,outward
OFBIZ-10397,OFBIZ-10393,relates to,Reference,outward
OFBIZ-10398,OFBIZ-10396,is related to,Reference,inward
OFBIZ-10401,OFBIZ-10393,is related to,Reference,inward
OFBIZ-10397,OFBIZ-10393,is related to,Reference,inward
OFBIZ-9873,OFBIZ-10390,is blocked by,Blocker,inward
OFBIZ-10285,OFBIZ-10390,is a child of,Child-Issue,inward
OFBIZ-10341,OFBIZ-10390,is duplicated by,Duplicate,inward
OFBIZ-10818,OFBIZ-10390,is related to,Reference,inward
OFBIZ-10370,OFBIZ-10794,causes,Problem/Incident,outward
OFBIZ-10370,OFBIZ-11105,causes,Problem/Incident,outward
OFBIZ-6298,OFBIZ-10369,is related to,Reference,inward
OFBIZ-10368,OFBIZ-11258,causes,Problem/Incident,outward
OFBIZ-10368,OFBIZ-11275,causes,Problem/Incident,outward
OFBIZ-3500,OFBIZ-10368,is related to,Reference,inward
OFBIZ-10432,OFBIZ-10367,is related to,Reference,inward
OFBIZ-9413,OFBIZ-10364,is related to,Reference,inward
OFBIZ-10285,OFBIZ-10341,is a child of,Child-Issue,inward
OFBIZ-10341,OFBIZ-10390,duplicates,Duplicate,outward
OFBIZ-10328,OFBIZ-10327,is a clone of,Cloners,outward
OFBIZ-10328,OFBIZ-10327,is cloned by,Cloners,inward
OFBIZ-10285,OFBIZ-10322,is a child of,Child-Issue,inward
OFBIZ-10903,OFBIZ-10322,is part of,Incorporates,inward
OFBIZ-10285,OFBIZ-10318,is a child of,Child-Issue,inward
OFBIZ-10309,OFBIZ-8026,is a clone of,Cloners,outward
OFBIZ-6113,OFBIZ-10308,is related to,Reference,inward
OFBIZ-10277,OFBIZ-10307,is blocked by,Blocker,inward
OFBIZ-10307,OFBIZ-10562,is a parent of,Child-Issue,outward
OFBIZ-10307,OFBIZ-10206,relates to,Reference,outward
OFBIZ-10307,OFBIZ-10304,depends upon,dependent,outward
OFBIZ-10307,OFBIZ-4959,depends upon,dependent,outward
OFBIZ-10307,OFBIZ-9833,depends upon,dependent,outward
OFBIZ-10285,OFBIZ-10306,is a child of,Child-Issue,inward
OFBIZ-10047,OFBIZ-10304,is blocked by,Blocker,inward
OFBIZ-10304,OFBIZ-10036,depends upon,dependent,outward
OFBIZ-10307,OFBIZ-10304,is depended upon by,dependent,inward
OFBIZ-10285,OFBIZ-10303,is a child of,Child-Issue,inward
OFBIZ-10285,OFBIZ-10300,is a child of,Child-Issue,inward
OFBIZ-10285,OFBIZ-10288,is a child of,Child-Issue,inward
OFBIZ-10288,OFBIZ-11420,breaks,Regression,outward
OFBIZ-10285,OFBIZ-10390,is a parent of,Child-Issue,outward
OFBIZ-10285,OFBIZ-3743,is a parent of,Child-Issue,outward
OFBIZ-10285,OFBIZ-3949,is a parent of,Child-Issue,outward
OFBIZ-10285,OFBIZ-9148,is a parent of,Child-Issue,outward
OFBIZ-10285,OFBIZ-9661,is a parent of,Child-Issue,outward
OFBIZ-10285,OFBIZ-9171,is a parent of,Child-Issue,outward
OFBIZ-10285,OFBIZ-7537,is a parent of,Child-Issue,outward
OFBIZ-10285,OFBIZ-2219,is a parent of,Child-Issue,outward
OFBIZ-10285,OFBIZ-6243,is a parent of,Child-Issue,outward
OFBIZ-10285,OFBIZ-9423,is a parent of,Child-Issue,outward
OFBIZ-10285,OFBIZ-9873,is a parent of,Child-Issue,outward
OFBIZ-10285,OFBIZ-9994,is a parent of,Child-Issue,outward
OFBIZ-10285,OFBIZ-10272,is a parent of,Child-Issue,outward
OFBIZ-10285,OFBIZ-10300,is a parent of,Child-Issue,outward
OFBIZ-10285,OFBIZ-10306,is a parent of,Child-Issue,outward
OFBIZ-10285,OFBIZ-10318,is a parent of,Child-Issue,outward
OFBIZ-10285,OFBIZ-10341,is a parent of,Child-Issue,outward
OFBIZ-10285,OFBIZ-10647,is a parent of,Child-Issue,outward
