from_issue_key,to_issue_key,link_type,raw_link_type,direction
MAPREDUCE-3366,MAPREDUCE-3416,is duplicated by,Duplicate,inward
MAPREDUCE-3415,MAPREDUCE-3169,depends upon,dependent,outward
HADOOP-7590,MAPREDUCE-3415,is depended upon by,dependent,inward
MAPREDUCE-3409,MAPREDUCE-3427,blocks,Blocker,outward
MAPREDUCE-3393,MAPREDUCE-3407,is duplicated by,Duplicate,inward
MAPREDUCE-3015,MAPREDUCE-3405,is broken by,Regression,inward
MAPREDUCE-3143,MAPREDUCE-3398,is related to,Reference,inward
MAPREDUCE-3396,MAPREDUCE-3311,blocks,Blocker,outward
MAPREDUCE-3393,MAPREDUCE-3407,duplicates,Duplicate,outward
MAPREDUCE-3389,MAPREDUCE-3428,duplicates,Duplicate,outward
MAPREDUCE-3389,MAPREDUCE-3616,relates to,Reference,outward
MAPREDUCE-3389,MAPREDUCE-3087,relates to,Reference,outward
MAPREDUCE-3505,MAPREDUCE-3389,is related to,Reference,inward
MAPREDUCE-3509,MAPREDUCE-3389,is related to,Reference,inward
PIG-2347,MAPREDUCE-3389,is depended upon by,dependent,inward
MAPREDUCE-3384,MAPREDUCE-3385,is duplicated by,Duplicate,inward
MAPREDUCE-3384,MAPREDUCE-3385,duplicates,Duplicate,outward
MAPREDUCE-3349,MAPREDUCE-3381,is duplicated by,Duplicate,inward
OOZIE-565,MAPREDUCE-3380,is related to,Reference,inward
MAPREDUCE-2600,MAPREDUCE-3378,is related to,Reference,inward
HADOOP-8009,MAPREDUCE-3378,is related to,Reference,inward
HADOOP-8278,MAPREDUCE-3378,is related to,Reference,inward
MAPREDUCE-3377,MAPREDUCE-1600,blocks,Blocker,outward
MAPREDUCE-3370,MAPREDUCE-3338,duplicates,Duplicate,outward
MAPREDUCE-3370,MAPREDUCE-5147,relates to,Reference,outward
HADOOP-7590,MAPREDUCE-3370,is depended upon by,dependent,inward
MAPREDUCE-3169,MAPREDUCE-3369,is blocked by,Blocker,inward
MAPREDUCE-3367,MAPREDUCE-2600,duplicates,Duplicate,outward
MAPREDUCE-3366,MAPREDUCE-3416,duplicates,Duplicate,outward
MAPREDUCE-3177,MAPREDUCE-3366,is duplicated by,Duplicate,inward
HADOOP-7410,MAPREDUCE-3366,is depended upon by,dependent,inward
MAPREDUCE-3585,MAPREDUCE-3363,is duplicated by,Duplicate,inward
MAPREDUCE-3363,MAPREDUCE-3271,relates to,Reference,outward
MAPREDUCE-3363,YARN-41,relates to,Reference,outward
MAPREDUCE-3070,MAPREDUCE-3363,is related to,Reference,inward
MAPREDUCE-3360,MAPREDUCE-3271,duplicates,Duplicate,outward
MAPREDUCE-3360,YARN-1176,breaks,Regression,outward
MAPREDUCE-3360,MAPREDUCE-3585,depends upon,dependent,outward
MAPREDUCE-3356,MAPREDUCE-1549,relates to,Reference,outward
MAPREDUCE-3333,MAPREDUCE-3355,is blocked by,Blocker,inward
MAPREDUCE-3843,MAPREDUCE-3354,is cloned by,Cloners,inward
MAPREDUCE-3353,MAPREDUCE-3921,blocks,Blocker,outward
MAPREDUCE-3958,MAPREDUCE-3353,is depended upon by,dependent,inward
MAPREDUCE-3350,MAPREDUCE-3299,relates to,Reference,outward
MAPREDUCE-3349,MAPREDUCE-3381,duplicates,Duplicate,outward
MAPREDUCE-3342,MAPREDUCE-3309,blocks,Blocker,outward
MAPREDUCE-3342,MAPREDUCE-2863,blocks,Blocker,outward
MAPREDUCE-5559,MAPREDUCE-3339,is related to,Reference,inward
MAPREDUCE-3370,MAPREDUCE-3338,is duplicated by,Duplicate,inward
MAPREDUCE-3336,MAPREDUCE-2863,blocks,Blocker,outward
MAPREDUCE-3333,MAPREDUCE-3355,blocks,Blocker,outward
MAPREDUCE-3333,YARN-2314,relates to,Reference,outward
HADOOP-7317,MAPREDUCE-3333,is related to,Reference,inward
MAPREDUCE-3625,MAPREDUCE-3326,is cloned by,Cloners,inward
MAPREDUCE-3653,MAPREDUCE-3325,is cloned by,Cloners,inward
MAPREDUCE-3318,MAPREDUCE-3277,duplicates,Duplicate,outward
MAPREDUCE-3035,MAPREDUCE-3317,is related to,Reference,inward
MAPREDUCE-3312,MAPREDUCE-3622,duplicates,Duplicate,outward
MAPREDUCE-3396,MAPREDUCE-3311,is blocked by,Blocker,inward
MAPREDUCE-3311,HADOOP-7450,depends upon,dependent,outward
MAPREDUCE-3311,HDFS-2513,depends upon,dependent,outward
MAPREDUCE-3342,MAPREDUCE-3309,is blocked by,Blocker,inward
MAPREDUCE-3303,HADOOP-7781,blocks,Blocker,outward
MAPREDUCE-3302,HADOOP-7781,blocks,Blocker,outward
MAPREDUCE-3350,MAPREDUCE-3299,is related to,Reference,inward
MAPREDUCE-3143,MAPREDUCE-3298,is related to,Reference,inward
HADOOP-7741,MAPREDUCE-3295,is blocked by,Blocker,inward
MAPREDUCE-3294,MAPREDUCE-5692,duplicates,Duplicate,outward
HADOOP-7714,MAPREDUCE-3289,is part of,Incorporates,inward
MAPREDUCE-3286,MAPREDUCE-3186,is a clone of,Cloners,outward
MAPREDUCE-3283,HADOOP-7779,relates to,Reference,outward
MAPREDUCE-3283,HADOOP-10903,relates to,Reference,outward
MAPREDUCE-3318,MAPREDUCE-3277,is duplicated by,Duplicate,inward
MAPREDUCE-3272,MAPREDUCE-3034,relates to,Reference,outward
MAPREDUCE-3360,MAPREDUCE-3271,is duplicated by,Duplicate,inward
MAPREDUCE-3363,MAPREDUCE-3271,is related to,Reference,inward
MAPREDUCE-2775,MAPREDUCE-3270,is blocked by,Blocker,inward
MAPREDUCE-2264,MAPREDUCE-3267,is duplicated by,Duplicate,inward
MAPREDUCE-3240,MAPREDUCE-3260,is duplicated by,Duplicate,inward
MAPREDUCE-3256,YARN-51,duplicates,Duplicate,outward
MAPREDUCE-3246,MAPREDUCE-3247,is related to,Reference,inward
MAPREDUCE-2841,MAPREDUCE-3247,is related to,Reference,inward
MAPREDUCE-3246,MAPREDUCE-3247,relates to,Reference,outward
MAPREDUCE-2841,MAPREDUCE-3246,is related to,Reference,inward
MAPREDUCE-3240,MAPREDUCE-3260,duplicates,Duplicate,outward
MAPREDUCE-3240,MAPREDUCE-3084,duplicates,Duplicate,outward
MAPREDUCE-1639,MAPREDUCE-3235,is related to,Reference,inward
MAPREDUCE-4755,MAPREDUCE-3235,is related to,Reference,inward
MAPREDUCE-2693,MAPREDUCE-3234,is duplicated by,Duplicate,inward
MAPREDUCE-3233,MAPREDUCE-2708,blocks,Blocker,outward
MAPREDUCE-2858,MAPREDUCE-3231,is related to,Reference,inward
MAPREDUCE-3223,MAPREDUCE-2328,blocks,Blocker,outward
MAPREDUCE-5762,MAPREDUCE-3223,is related to,Reference,inward
MAPREDUCE-3223,MAPREDUCE-4695,breaks,Regression,outward
MAPREDUCE-3206,MAPREDUCE-2981,relates to,Reference,outward
MAPREDUCE-3003,MAPREDUCE-3199,is blocked by,Blocker,inward
HADOOP-7741,MAPREDUCE-3199,is part of,Incorporates,inward
MAPREDUCE-1577,MAPREDUCE-3193,is duplicated by,Duplicate,inward
MAPREDUCE-3193,HIVE-4750,relates to,Reference,outward
MAPREDUCE-3192,MAPREDUCE-2764,relates to,Reference,outward
MAPREDUCE-3286,MAPREDUCE-3186,is cloned by,Cloners,inward
MAPREDUCE-3185,YARN-410,relates to,Reference,outward
MAPREDUCE-5588,MAPREDUCE-3184,is related to,Reference,inward
HADOOP-7744,MAPREDUCE-3179,is related to,Reference,inward
HDFS-2445,MAPREDUCE-3179,is related to,Reference,inward
MAPREDUCE-3177,MAPREDUCE-3366,duplicates,Duplicate,outward
MAPREDUCE-3104,MAPREDUCE-3175,is blocked by,Blocker,inward
HADOOP-7764,MAPREDUCE-3175,is blocked by,Blocker,inward
MAPREDUCE-3174,MAPREDUCE-2858,relates to,Reference,outward
MAPREDUCE-3171,MAPREDUCE-2747,relates to,Reference,outward
MAPREDUCE-3169,MAPREDUCE-3369,blocks,Blocker,outward
MAPREDUCE-3169,HBASE-4813,blocks,Blocker,outward
HADOOP-7590,MAPREDUCE-3169,is depended upon by,dependent,inward
MAPREDUCE-3415,MAPREDUCE-3169,is depended upon by,dependent,inward
MAPREDUCE-3462,MAPREDUCE-3168,is related to,Reference,inward
MAPREDUCE-3161,MAPREDUCE-3162,is blocked by,Blocker,inward
MAPREDUCE-3161,MAPREDUCE-3162,blocks,Blocker,outward
MAPREDUCE-3159,MAPREDUCE-2986,blocks,Blocker,outward
MAPREDUCE-3156,HDFS-1762,requires,Required,outward
MAPREDUCE-2384,MAPREDUCE-3154,is related to,Reference,inward
MAPREDUCE-3149,HADOOP-7602,blocks,Blocker,outward
MAPREDUCE-3146,MAPREDUCE-2696,blocks,Blocker,outward
MAPREDUCE-2989,MAPREDUCE-3145,is duplicated by,Duplicate,inward
MAPREDUCE-3144,MAPREDUCE-2989,blocks,Blocker,outward
MAPREDUCE-3144,MAPREDUCE-2923,duplicates,Duplicate,outward
MAPREDUCE-3143,YARN-85,relates to,Reference,outward
MAPREDUCE-3143,YARN-432,relates to,Reference,outward
MAPREDUCE-3143,MAPREDUCE-3738,relates to,Reference,outward
MAPREDUCE-3143,MAPREDUCE-3977,relates to,Reference,outward
MAPREDUCE-3143,MAPREDUCE-3398,relates to,Reference,outward
MAPREDUCE-3143,MAPREDUCE-3298,relates to,Reference,outward
YARN-431,MAPREDUCE-3143,is related to,Reference,inward
HDFS-2398,MAPREDUCE-3139,is related to,Reference,inward
MAPREDUCE-3138,PIG-2125,blocks,Blocker,outward
MAPREDUCE-4798,MAPREDUCE-3135,is duplicated by,Duplicate,inward
HADOOP-7709,MAPREDUCE-3133,is related to,Reference,inward
HDFS-2401,MAPREDUCE-3133,is related to,Reference,inward
MAPREDUCE-2493,MAPREDUCE-3130,is related to,Reference,inward
MAPREDUCE-3473,MAPREDUCE-3121,is related to,Reference,inward
MAPREDUCE-3032,MAPREDUCE-3120,is duplicated by,Duplicate,inward
MAPREDUCE-3112,MAPREDUCE-3080,blocks,Blocker,outward
MAPREDUCE-3111,MAPREDUCE-4283,duplicates,Duplicate,outward
YARN-39,MAPREDUCE-3105,is duplicated by,Duplicate,inward
MAPREDUCE-3104,MAPREDUCE-3175,blocks,Blocker,outward
MAPREDUCE-3101,YARN-503,incorporates,Incorporates,outward
MAPREDUCE-3101,BIGTOP-418,relates to,Reference,outward
YARN-47,MAPREDUCE-3101,is related to,Reference,inward
MAPREDUCE-3098,MAPREDUCE-2892,duplicates,Duplicate,outward
MAPREDUCE-3078,MAPREDUCE-3089,is blocked by,Blocker,inward
MAPREDUCE-3389,MAPREDUCE-3087,is related to,Reference,inward
MAPREDUCE-3064,MAPREDUCE-3085,is duplicated by,Duplicate,inward
MAPREDUCE-3240,MAPREDUCE-3084,is duplicated by,Duplicate,inward
MAPREDUCE-3084,HADOOP-7722,depends upon,dependent,outward
MAPREDUCE-3112,MAPREDUCE-3080,is blocked by,Blocker,inward
MAPREDUCE-3078,MAPREDUCE-3089,blocks,Blocker,outward
MAPREDUCE-3078,MAPREDUCE-2982,duplicates,Duplicate,outward
MAPREDUCE-2928,MAPREDUCE-3077,is related to,Reference,inward
MAPREDUCE-3011,MAPREDUCE-3077,is related to,Reference,inward
MAPREDUCE-2880,MAPREDUCE-3073,is broken by,Regression,inward
MAPREDUCE-3031,MAPREDUCE-3072,is duplicated by,Duplicate,inward
MAPREDUCE-3070,MAPREDUCE-3363,relates to,Reference,outward
MAPREDUCE-3070,YARN-9635,relates to,Reference,outward
MAPREDUCE-3068,MAPREDUCE-3065,duplicates,Duplicate,outward
MAPREDUCE-3068,MAPREDUCE-2748,duplicates,Duplicate,outward
HADOOP-7154,MAPREDUCE-3068,is related to,Reference,inward
MAPREDUCE-3068,MAPREDUCE-3065,is duplicated by,Duplicate,inward
MAPREDUCE-3064,MAPREDUCE-3085,duplicates,Duplicate,outward
MAPREDUCE-3060,MAPREDUCE-4049,relates to,Reference,outward
MAPREDUCE-3054,MAPREDUCE-5581,breaks,Regression,outward
HADOOP-9902,MAPREDUCE-3051,Is contained by,Container,inward
MAPREDUCE-3050,MAPREDUCE-2738,blocks,Blocker,outward
MAPREDUCE-3050,MAPREDUCE-2790,blocks,Blocker,outward
MAPREDUCE-3050,MAPREDUCE-2789,blocks,Blocker,outward
HADOOP-7646,MAPREDUCE-3039,is part of,Incorporates,inward
MAPREDUCE-3037,MAPREDUCE-2726,relates to,Reference,outward
MAPREDUCE-3037,MAPREDUCE-2676,relates to,Reference,outward
MAPREDUCE-3036,MAPREDUCE-2738,blocks,Blocker,outward
MAPREDUCE-3035,MAPREDUCE-3317,relates to,Reference,outward
MAPREDUCE-3272,MAPREDUCE-3034,is related to,Reference,inward
MAPREDUCE-3032,MAPREDUCE-3120,duplicates,Duplicate,outward
MAPREDUCE-3031,MAPREDUCE-3072,duplicates,Duplicate,outward
MAPREDUCE-3031,MAPREDUCE-2875,duplicates,Duplicate,outward
MAPREDUCE-2965,MAPREDUCE-3030,is related to,Reference,inward
MAPREDUCE-1688,MAPREDUCE-3028,is related to,Reference,inward
HDFS-2341,MAPREDUCE-3025,is related to,Reference,inward
MAPREDUCE-3024,MAPREDUCE-3003,depends upon,dependent,outward
MAPREDUCE-3021,MAPREDUCE-5397,relates to,Reference,outward
MAPREDUCE-3015,MAPREDUCE-3405,breaks,Regression,outward
MAPREDUCE-2792,MAPREDUCE-3013,is blocked by,Blocker,inward
MAPREDUCE-3011,MAPREDUCE-3077,relates to,Reference,outward
MAPREDUCE-3003,MAPREDUCE-3199,blocks,Blocker,outward
MAPREDUCE-3024,MAPREDUCE-3003,is depended upon by,dependent,inward
MAPREDUCE-2999,HADOOP-7639,depends upon,dependent,outward
MAPREDUCE-2995,MAPREDUCE-2699,incorporates,Incorporates,outward
YARN-2610,MAPREDUCE-2993,is related to,Reference,inward
MAPREDUCE-3144,MAPREDUCE-2989,is blocked by,Blocker,inward
MAPREDUCE-2989,MAPREDUCE-3145,duplicates,Duplicate,outward
MAPREDUCE-2989,HIVE-3313,relates to,Reference,outward
MAPREDUCE-2988,MAPREDUCE-2747,blocks,Blocker,outward
MAPREDUCE-3159,MAPREDUCE-2986,is blocked by,Blocker,inward
MAPREDUCE-2986,MAPREDUCE-2750,duplicates,Duplicate,outward
MAPREDUCE-3078,MAPREDUCE-2982,is duplicated by,Duplicate,inward
MAPREDUCE-2676,MAPREDUCE-2982,is duplicated by,Duplicate,inward
MAPREDUCE-3206,MAPREDUCE-2981,is related to,Reference,inward
HDFS-2342,MAPREDUCE-2981,is related to,Reference,inward
MAPREDUCE-5588,MAPREDUCE-2980,is duplicated by,Duplicate,inward
MAPREDUCE-2980,MAPREDUCE-2389,relates to,Reference,outward
MAPREDUCE-2980,HBASE-5089,relates to,Reference,outward
HADOOP-6882,MAPREDUCE-2980,is related to,Reference,inward
MAPREDUCE-2937,MAPREDUCE-2975,is broken by,Regression,inward
MAPREDUCE-2972,HADOOP-7590,relates to,Reference,outward
MAPREDUCE-2896,MAPREDUCE-2968,is part of,Incorporates,inward
MAPREDUCE-2966,MAPREDUCE-2956,duplicates,Duplicate,outward
MAPREDUCE-2965,MAPREDUCE-3030,relates to,Reference,outward
MAPREDUCE-2959,MAPREDUCE-2413,relates to,Reference,outward
MAPREDUCE-2966,MAPREDUCE-2956,is duplicated by,Duplicate,inward
MAPREDUCE-2955,MAPREDUCE-4118,duplicates,Duplicate,outward
MAPREDUCE-2953,MAPREDUCE-2941,duplicates,Duplicate,outward
MAPREDUCE-2953,MAPREDUCE-2941,relates to,Reference,outward
MAPREDUCE-2649,MAPREDUCE-2953,is related to,Reference,inward
MAPREDUCE-2937,MAPREDUCE-2952,is blocked by,Blocker,inward
MAPREDUCE-2951,HDFS-2322,depends upon,dependent,outward
MAPREDUCE-2652,MAPREDUCE-2947,is related to,Reference,inward
MAPREDUCE-2655,MAPREDUCE-2942,is related to,Reference,inward
HADOOP-7524,MAPREDUCE-2942,is broken by,Regression,inward
MAPREDUCE-2953,MAPREDUCE-2941,is duplicated by,Duplicate,inward
MAPREDUCE-2649,MAPREDUCE-2941,is related to,Reference,inward
MAPREDUCE-2953,MAPREDUCE-2941,is related to,Reference,inward
MAPREDUCE-2939,MAPREDUCE-2940,is blocked by,Blocker,inward
HDFS-2315,MAPREDUCE-2940,is related to,Reference,inward
MAPREDUCE-2939,MAPREDUCE-2940,blocks,Blocker,outward
MAPREDUCE-2937,MAPREDUCE-2952,blocks,Blocker,outward
MAPREDUCE-2937,MAPREDUCE-2975,breaks,Regression,outward
HDFS-2314,MAPREDUCE-2936,is blocked by,Blocker,inward
HDFS-1620,MAPREDUCE-2936,is related to,Reference,inward
HADOOP-7607,MAPREDUCE-2934,is part of,Incorporates,inward
MAPREDUCE-2931,MAPREDUCE-1367,is a clone of,Cloners,outward
MAPREDUCE-2931,MAPREDUCE-5166,breaks,Regression,outward
MAPREDUCE-2928,MAPREDUCE-2413,relates to,Reference,outward
MAPREDUCE-2928,MAPREDUCE-3077,relates to,Reference,outward
MAPREDUCE-2927,MAPREDUCE-2926,depends upon,dependent,outward
HADOOP-7606,MAPREDUCE-2926,is blocked by,Blocker,inward
MAPREDUCE-2927,MAPREDUCE-2926,is depended upon by,dependent,inward
MAPREDUCE-2925,MAPREDUCE-2686,duplicates,Duplicate,outward
MAPREDUCE-3144,MAPREDUCE-2923,is duplicated by,Duplicate,inward
HADOOP-7818,MAPREDUCE-2921,is duplicated by,Duplicate,inward
MAPREDUCE-4572,MAPREDUCE-2920,is cloned by,Cloners,inward
MAPREDUCE-2415,MAPREDUCE-2920,is broken by,Regression,inward
SPARK-24374,MAPREDUCE-2911,is related to,Reference,inward
HDFS-2297,MAPREDUCE-2906,is related to,Reference,inward
MAPREDUCE-1237,MAPREDUCE-2903,is duplicated by,Duplicate,inward
HADOOP-4160,MAPREDUCE-2903,is duplicated by,Duplicate,inward
MAPREDUCE-2898,MAPREDUCE-2889,blocks,Blocker,outward
MAPREDUCE-2897,MAPREDUCE-2889,blocks,Blocker,outward
MAPREDUCE-2896,MAPREDUCE-2968,incorporates,Incorporates,outward
MAPREDUCE-2894,MAPREDUCE-2890,relates to,Reference,outward
MAPREDUCE-3098,MAPREDUCE-2892,is duplicated by,Duplicate,inward
MAPREDUCE-2892,MAPREDUCE-2891,relates to,Reference,outward
MAPREDUCE-2891,MAPREDUCE-2889,blocks,Blocker,outward
MAPREDUCE-2892,MAPREDUCE-2891,is related to,Reference,inward
MAPREDUCE-2894,MAPREDUCE-2890,is related to,Reference,inward
MAPREDUCE-2891,MAPREDUCE-2889,is blocked by,Blocker,inward
MAPREDUCE-2897,MAPREDUCE-2889,is blocked by,Blocker,inward
MAPREDUCE-2898,MAPREDUCE-2889,is blocked by,Blocker,inward
MAPREDUCE-2889,MAPREDUCE-2719,relates to,Reference,outward
MAPREDUCE-2887,HADOOP-7524,depends upon,dependent,outward
MAPREDUCE-2884,HBASE-4254,blocks,Blocker,outward
MAPREDUCE-2880,MAPREDUCE-2736,blocks,Blocker,outward
MAPREDUCE-2880,MAPREDUCE-2801,duplicates,Duplicate,outward
MAPREDUCE-2879,MAPREDUCE-2880,is related to,Reference,inward
MAPREDUCE-2880,MAPREDUCE-3073,breaks,Regression,outward
MAPREDUCE-2879,MAPREDUCE-2880,relates to,Reference,outward
MAPREDUCE-2877,HADOOP-7578,blocks,Blocker,outward
MAPREDUCE-2864,MAPREDUCE-2876,is blocked by,Blocker,inward
MAPREDUCE-3031,MAPREDUCE-2875,is duplicated by,Duplicate,inward
MAPREDUCE-2764,MAPREDUCE-2869,is part of,Incorporates,inward
MAPREDUCE-2868,MAPREDUCE-2838,blocks,Blocker,outward
MAPREDUCE-2848,MAPREDUCE-2868,is blocked by,Blocker,inward
MAPREDUCE-2864,MAPREDUCE-2876,blocks,Blocker,outward
MAPREDUCE-3336,MAPREDUCE-2863,is blocked by,Blocker,inward
MAPREDUCE-3342,MAPREDUCE-2863,is blocked by,Blocker,inward
MAPREDUCE-2863,YARN-990,duplicates,Duplicate,outward
MAPREDUCE-2863,MAPREDUCE-3549,incorporates,Incorporates,outward
MAPREDUCE-2863,HADOOP-7872,relates to,Reference,outward
MAPREDUCE-2858,MAPREDUCE-3231,relates to,Reference,outward
MAPREDUCE-3174,MAPREDUCE-2858,is related to,Reference,inward
MAPREDUCE-2856,HDFS-2096,depends upon,dependent,outward
HADOOP-7119,MAPREDUCE-2856,is depended upon by,dependent,inward
MAPREDUCE-4565,MAPREDUCE-2855,is cloned by,Cloners,inward
MAPREDUCE-2851,MAPREDUCE-2415,relates to,Reference,outward
MAPREDUCE-2850,MAPREDUCE-2413,relates to,Reference,outward
MAPREDUCE-3419,MAPREDUCE-2850,is related to,Reference,inward
MAPREDUCE-2848,MAPREDUCE-2868,blocks,Blocker,outward
MAPREDUCE-2846,MAPREDUCE-2415,relates to,Reference,outward
MAPREDUCE-2804,MAPREDUCE-2846,is related to,Reference,inward
MAPREDUCE-2841,MAPREDUCE-1270,duplicates,Duplicate,outward
MAPREDUCE-2841,MAPREDUCE-2446,duplicates,Duplicate,outward
MAPREDUCE-2841,MAPREDUCE-6106,relates to,Reference,outward
MAPREDUCE-2841,MAPREDUCE-3247,relates to,Reference,outward
MAPREDUCE-2841,MAPREDUCE-3246,relates to,Reference,outward
MAPREDUCE-2841,MAPREDUCE-1270,relates to,Reference,outward
MAPREDUCE-6985,MAPREDUCE-2841,is related to,Reference,inward
MAPREDUCE-5962,MAPREDUCE-2841,is related to,Reference,inward
HADOOP-10855,MAPREDUCE-2841,is related to,Reference,inward
HIVE-17498,MAPREDUCE-2841,is depended upon by,dependent,inward
MAPREDUCE-2868,MAPREDUCE-2838,is blocked by,Blocker,inward
MAPREDUCE-2835,MAPREDUCE-901,relates to,Reference,outward
MAPREDUCE-2829,HADOOP-4410,relates to,Reference,outward
MAPREDUCE-342,MAPREDUCE-2826,is related to,Reference,inward
HADOOP-4179,MAPREDUCE-2823,is duplicated by,Duplicate,inward
MAPREDUCE-2823,HADOOP-4179,relates to,Reference,outward
YARN-2332,MAPREDUCE-2818,is related to,Reference,inward
HDFS-453,MAPREDUCE-2818,is related to,Reference,inward
MAPREDUCE-679,MAPREDUCE-2818,is related to,Reference,inward
MAPREDUCE-506,MAPREDUCE-2818,is related to,Reference,inward
MAPREDUCE-2815,MAPREDUCE-5438,duplicates,Duplicate,outward
MAPREDUCE-2807,MAPREDUCE-2708,blocks,Blocker,outward
HDFS-2241,MAPREDUCE-2805,is broken by,Regression,inward
MAPREDUCE-2804,MAPREDUCE-2846,relates to,Reference,outward
MAPREDUCE-2415,MAPREDUCE-2804,is related to,Reference,inward
MAPREDUCE-2880,MAPREDUCE-2801,is duplicated by,Duplicate,inward
HDFS-2239,MAPREDUCE-2797,is broken by,Regression,inward
MAPREDUCE-2792,MAPREDUCE-3013,blocks,Blocker,outward
MAPREDUCE-2789,MAPREDUCE-2791,is related to,Reference,inward
MAPREDUCE-3050,MAPREDUCE-2790,is blocked by,Blocker,inward
MAPREDUCE-2789,MAPREDUCE-2790,is part of,Incorporates,inward
MAPREDUCE-2790,MAPREDUCE-2789,relates to,Reference,outward
MAPREDUCE-3050,MAPREDUCE-2789,is blocked by,Blocker,inward
MAPREDUCE-2789,MAPREDUCE-2790,incorporates,Incorporates,outward
MAPREDUCE-2789,MAPREDUCE-2738,relates to,Reference,outward
MAPREDUCE-2789,MAPREDUCE-2791,relates to,Reference,outward
MAPREDUCE-2790,MAPREDUCE-2789,is related to,Reference,inward
MAPREDUCE-4985,MAPREDUCE-2786,is related to,Reference,inward
MAPREDUCE-2783,YARN-165,relates to,Reference,outward
MAPREDUCE-2780,HADOOP-7808,relates to,Reference,outward
MAPREDUCE-2780,HADOOP-7602,breaks,Regression,outward
HADOOP-7510,MAPREDUCE-2780,is required by,Required,inward
MAPREDUCE-4434,MAPREDUCE-2779,is cloned by,Cloners,inward
MAPREDUCE-220,MAPREDUCE-2777,is related to,Reference,inward
MAPREDUCE-2469,MAPREDUCE-2777,is related to,Reference,inward
MAPREDUCE-2775,MAPREDUCE-3270,blocks,Blocker,outward
MAPREDUCE-2775,MAPREDUCE-3874,duplicates,Duplicate,outward
MAPREDUCE-2767,HADOOP-8357,relates to,Reference,outward
MAPREDUCE-2765,OOZIE-611,blocks,Blocker,outward
MAPREDUCE-2765,HADOOP-6448,blocks,Blocker,outward
MAPREDUCE-2765,MAPREDUCE-4654,relates to,Reference,outward
MAPREDUCE-5081,MAPREDUCE-2765,is related to,Reference,inward
MAPREDUCE-2764,MAPREDUCE-2869,incorporates,Incorporates,outward
MAPREDUCE-2764,HDFS-2257,incorporates,Incorporates,outward
MAPREDUCE-2764,HADOOP-7644,incorporates,Incorporates,outward
MAPREDUCE-2764,HADOOP-7625,incorporates,Incorporates,outward
MAPREDUCE-2764,HADOOP-7510,relates to,Reference,outward
MAPREDUCE-3192,MAPREDUCE-2764,is related to,Reference,inward
MAPREDUCE-2764,HDFS-2326,breaks,Regression,outward
MAPREDUCE-2764,HDFS-2473,breaks,Regression,outward
MAPREDUCE-2764,HDFS-2328,breaks,Regression,outward
MAPREDUCE-2764,HADOOP-7541,requires,Required,outward
HDFS-2385,MAPREDUCE-2764,is depended upon by,dependent,inward
MAPREDUCE-4871,MAPREDUCE-2760,is related to,Reference,inward
HADOOP-7575,MAPREDUCE-2757,is duplicated by,Duplicate,inward
MAPREDUCE-2757,HADOOP-7575,relates to,Reference,outward
MAPREDUCE-2754,MAPREDUCE-2755,is duplicated by,Duplicate,inward
MAPREDUCE-2754,MAPREDUCE-2755,duplicates,Duplicate,outward
MAPREDUCE-2752,MAPREDUCE-2753,is related to,Reference,inward
MAPREDUCE-2752,MAPREDUCE-2753,relates to,Reference,outward
HDFS-2211,MAPREDUCE-2752,is related to,Reference,inward
MAPREDUCE-2986,MAPREDUCE-2750,is duplicated by,Duplicate,inward
MAPREDUCE-2652,MAPREDUCE-2750,is related to,Reference,inward
MAPREDUCE-2749,MAPREDUCE-2750,is related to,Reference,inward
MAPREDUCE-2749,MAPREDUCE-2750,relates to,Reference,outward
MAPREDUCE-3068,MAPREDUCE-2748,is duplicated by,Duplicate,inward
MAPREDUCE-2988,MAPREDUCE-2747,is blocked by,Blocker,inward
MAPREDUCE-3171,MAPREDUCE-2747,is related to,Reference,inward
